Latitude,Longitude
31.16408468558983,-85.25900964817545
31.053593246836765,-85.35443946380431
31.153129893517637,-85.39581847970544
31.144707882183702,-85.33507260188037
31.157898635683853,-85.25834702181457
31.26584531166857,-85.26072461846384
31.122975997591446,-85.16302423891582
31.147072142698182,-85.35249702439965
34.761124531238,-86.01005968789877
34.79541423198377,-86.10955346054439
34.7335388812707,-86.04726492319266
34.72609688404648,-86.02518921898759
34.80821215010145,-85.97322442293296
33.655845132273924,-86.96211699382424
33.48031185337384,-86.83134957313735
33.39617775447247,-86.86421544731017
33.58373238548114,-86.94980097877689
33.571852508889485,-86.92671605991691
33.644095423755296,-86.91486550670572
33.59587137975017,-86.87599837257173
33.57160628140311,-86.9445243454387
33.472688814499826,-86.97062885866431
33.565784780690876,-86.81582939794605
33.61637917052196,-86.95330890357994
33.5416418434258,-86.86878855332309
33.53911751283327,-86.95634303107423
33.648636297895735,-86.89711479795783
33.57489354051511,-86.89691509215793
33.58036391257289,-86.87271248804934
33.61305390881584,-86.9457827854977
33.55432170490765,-86.84948705700677
33.5622106568076,-86.9475985253938
33.565227683294346,-86.88147298893571
33.56096109718599,-86.94174097396899
33.555154255366936,-86.95499919273857
33.653367427510055,-86.79753346904401
33.535469587010326,-86.91848607144209
33.49705705695922,-86.9033635617418
33.52144017218459,-86.94494922200893
33.51906905839992,-86.84151453276321
33.5144558218163,-86.91591022537231
33.563794083189904,-86.88616025394997
33.61679604474321,-86.84991812796733
33.60119655337113,-86.85803460134098
33.511272164946156,-86.99188579774103
33.617037650880576,-86.8707028491634
33.591287709157754,-86.90131359479739
33.55022429601659,-86.83433131109388
33.57795511738771,-86.8659353138774
33.49839917501245,-86.86315728966235
33.57688041768596,-86.84750376970521
33.55797279518524,-86.96014211604073
33.55734486502677,-86.94948146116865
33.63991481815896,-86.86915672924192
33.550680544441754,-86.94507035388172
33.512052044867644,-86.84654756400984
33.58587149710471,-86.90631799847347
33.57246444020578,-86.90685112592082
33.58970997462926,-86.81329999211208
33.51650050733319,-86.93923501256948
33.53626407438919,-86.81409600520087
33.516319937827966,-86.92164171180701
33.48788776554223,-86.94870229814785
33.621367923351414,-86.85408182070958
33.62093718784678,-86.88184597541411
33.56024574496115,-86.87465648016031
33.55889133543921,-86.8721271429255
33.49145657173478,-86.83062609719038
33.529360435790906,-86.9543742921298
33.55989348191832,-86.95313438409781
33.49362707532636,-86.8881481669561
33.504311764968925,-86.8191057262608
33.512795332901675,-86.99221568036906
33.55121637923865,-86.92003662193348
33.58614416700754,-86.88055318011055
33.5746334593199,-86.84754571269661
33.55459659099698,-86.89210975558618
33.544057159139214,-86.88320951679256
33.809548054319784,-88.15947440153052
34.849862115043784,-87.68804186205105
34.89513257537024,-87.68231274069069
34.93934159678996,-87.75564412484373
34.90853825841428,-87.57511802631946
34.888618529110055,-87.66427619261198
34.93815193149407,-87.56783163712872
34.839192547349164,-87.59537559073274
34.881950837571885,-87.67783292982362
34.83599676342583,-87.64739269867502
34.56574001105332,-87.31442212020276
34.489512520372635,-87.18772131946476
34.51769496501366,-87.29405962134298
32.68134538459543,-85.36911485645483
32.63591050143392,-85.39696195623014
32.670589298891734,-85.4316479788941
32.57834956784272,-85.40524567483745
32.58829964868858,-85.39918881001141
32.4959727882231,-85.29268408426721
32.60877027262783,-85.36323547471784
32.55503230763225,-85.36163521202973
32.52873463542038,-85.3924395321434
32.59101360717088,-85.3572692999139
32.622217749558615,-85.29854045032471
32.64240632087112,-85.44505600530799
32.68740970058844,-85.37906424678171
32.56574472212879,-85.42767090892818
32.64446112196604,-85.35081266229992
32.59353903000728,-85.35750551534905
32.569801129703265,-85.29347390347857
34.78372232171963,-86.97917277106312
34.778162769748775,-86.9847064514063
34.84128380594533,-87.06248151934714
34.76755894626759,-86.90533543208727
34.889398319030526,-86.9576722288589
34.78024650791389,-87.0689926582241
34.743175379035094,-87.00009196843386
34.73693998722772,-86.94465841965898
34.85864974102438,-86.91651858922475
34.76762683287688,-86.96401013904008
32.09482269334113,-86.66133143668661
32.3869170789666,-85.68349052849035
32.372511307630404,-85.67419706970475
34.7223590709973,-86.54310809085305
34.738274972223245,-86.58816381114629
34.786167743163396,-86.5620191487663
34.7581359010429,-86.59763231016568
34.737628293639794,-86.54256423904458
34.672748832570996,-86.59727398780831
34.82301160589222,-86.596599422149
34.75106164568294,-86.52662688652111
34.80621769171952,-86.54791641114772
34.623261826420915,-86.43711436734924
34.824181548322294,-86.64467825706686
34.79362822350455,-86.50821102352893
34.68001496094251,-86.5741080927452
34.81590964879451,-86.56820045263382
34.73463324126055,-86.5647596246217
34.7511613787105,-86.551886345847
34.8016654951829,-86.69370889308749
34.79119098730585,-86.45458309271264
34.776262175469924,-86.5781131610983
34.79846508516179,-86.52871631415586
34.77991567240814,-86.57228259027559
34.748302161765864,-86.50472004611437
34.772910804191696,-86.49823135244604
34.66412434594218,-86.51231099773928
34.71119241509658,-86.51301971926982
34.70619941534092,-86.54628357076147
34.776421833457086,-86.58372197730523
34.76928430083411,-86.5988358432505
34.78722095156961,-86.54337791063605
34.813673495879165,-86.5288134958967
34.783966096121844,-86.48765310610628
34.86121745614779,-86.60154022087833
34.69358283466673,-86.53893103853868
34.713663722500904,-86.45452062047919
34.76619041529961,-86.43062172067118
34.76220468755399,-86.533124408314
32.252607770232935,-87.79803019423761
32.216218691731825,-87.8309545731602
34.13310854810205,-87.91915018110036
34.09445007283578,-87.81805884184581
34.11555986299553,-87.83478956199927
34.316601094444614,-86.28015334334945
34.48791835798424,-86.32925953118439
34.40343745497437,-86.37154752814655
34.399642881344185,-86.25138921190484
34.3308787513541,-86.34475120683646
34.39641878225586,-86.22448930095881
34.35599567088318,-86.34815753613967
34.322146175046235,-86.31515969345692
34.36815338409452,-86.32087461667986
30.751532913221105,-88.18386437474784
30.80662371806463,-88.19612247212022
30.89347128467054,-88.11563416271032
30.786547755925717,-88.17336608239964
30.767590497081592,-88.25526438800654
30.79312619728339,-88.35234820956804
30.934644132980594,-88.16883627626196
30.729958094140535,-88.20706187916547
30.86895361180377,-88.2272081767452
30.74480733168727,-88.07870588705623
30.73675595183179,-88.24450514329548
30.828534314414277,-88.21025832013497
30.718709394328318,-88.24363818146385
30.78350836865071,-88.25066809148876
30.76294785731742,-88.12381039575835
30.76567382319069,-88.30784534270262
30.718270405240112,-88.18902984740677
30.833298746944486,-88.09695585571419
30.771217000545693,-88.23533147205671
30.72223288526765,-88.2139066066692
30.832950031499706,-88.14783632301675
30.747984972051096,-88.25449804073962
30.691820696359816,-88.1489813218171
30.874988163801216,-88.23078728900109
30.780660968391608,-88.23346348708046
30.790733141799667,-88.24244775221104
30.737327944149115,-88.20448643392851
30.777325694873134,-88.2481665349014
30.80779814733707,-88.21452975446869
30.90997781141313,-88.21239416206024
30.7291341764591,-88.26661348253374
30.754456224541936,-88.18809970888243
30.727324556149775,-88.25931636058775
30.739670090533398,-88.21717095543991
30.798642949045476,-88.2098377186004
30.936485049918094,-88.19258420863193
30.741561180626846,-88.1594190707571
30.719044484120555,-88.16478563994777
30.797532184365206,-88.2099252976536
31.56738652464385,-87.3716375805316
31.573617622822464,-87.3630723288359
32.20571222407333,-86.15095673759205
32.170313719675576,-86.25176597024439
32.1595659112187,-86.22486726618232
32.2072985643848,-86.23454504278199
32.20522968751472,-86.27722176557576
32.35263731023907,-86.21918203627408
32.22955254042474,-86.21849295317483
32.14123285158565,-86.30470932311424
32.17146697115882,-86.24631465584498
32.1969151399411,-86.15639948607615
32.20534867420534,-86.13753330607581
32.255006614667934,-86.1385169646985
32.17726902726736,-86.18564718144626
32.23954660584372,-86.22694669258293
32.18431810287011,-86.28630568265993
32.276842985158126,-86.18154223981902
32.20937345331568,-86.30041596172421
32.155191812186324,-86.23206920027488
32.22839710320904,-86.24657052354529
32.17665834619267,-86.33482631853893
32.232801277502006,-86.19991924830397
32.21117127822459,-86.24279457446947
34.444105480194004,-86.84442629844871
34.427868521452936,-86.857211795179
34.45705492278947,-86.85334709524898
34.41295965383562,-86.81871789710621
34.41590405318637,-86.81124517384696
34.37480213221051,-86.88189662856932
34.37106862267603,-86.80276822854259
34.38401882958669,-86.77152933188844
34.51150164893709,-86.92262809556696
34.47665811750596,-86.8383011377775
34.480812672248,-86.83083230307179
34.481621647857054,-86.85019489016045
32.65168344435318,-87.3177635989798
33.23287458415414,-88.05745321959
33.302956437412995,-88.15394612938618
31.860418632342835,-85.93189027124409
31.786163497950795,-85.97183311983281
31.8854885738802,-85.82830006905128
33.330656181632314,-85.45913226363814
33.39122228336696,-85.3808358052075
32.27864935575129,-85.29202023509741
32.280931781544375,-85.17832568904515
32.37714940281095,-85.19184925403985
32.18769554237388,-85.1825739156976
32.28125977386213,-85.17029386076193
32.347210266408965,-85.13622268637961
33.705981258485224,-86.3533923751395
33.74086323220465,-86.45148907107924
33.673700339558,-86.29586353116014
33.747817198811155,-86.27438988427318
33.70883637624657,-86.28958862908128
33.636751610088794,-86.38033098111057
33.69876458267941,-86.31438146828457
33.75399193057086,-86.32137900136686
33.69245128781075,-86.40419098693215
33.2166645392502,-86.68718493143348
33.30659528410562,-86.65206468618433
33.3051973265659,-86.6514190382857
33.265582324338155,-86.5909333351481
33.25026275970429,-86.59065040421872
33.21615772582506,-86.76010721571429
33.33824979984584,-86.65312547238801
33.243404274075836,-86.54935235811264
33.27407474361693,-86.64876945909458
33.30596883441646,-86.6538318548769
33.31069038349988,-86.68570331972397
33.255468731004555,-86.68600393807544
33.21678414774438,-86.67836976210451
33.341623974163454,-86.69505778147725
33.33148659613584,-86.65330155001864
33.32498182863523,-86.52964056090335
33.2440114100472,-86.73145838608087
33.213404801411755,-86.66595765260429
33.20210614222138,-86.63022663869675
33.2455773950756,-86.57269102830028
33.23171849651455,-86.68593231346603
32.57021067355124,-88.21797863325075
33.456647292015056,-86.17751536975041
33.36991191717176,-86.16310535310248
33.431586681819255,-86.0855999546345
33.411515353322436,-86.18498530764906
33.44950414637162,-86.04412909204395
33.441046401464966,-86.08972234259532
33.35828280913911,-86.17191287385151
33.35089127483536,-86.2332038056072
32.90072270175456,-85.74073282100359
32.85640048520617,-85.79088153878382
32.80864851285699,-85.805459423249
32.79024806875178,-85.896603328424
33.34725473200106,-87.50548589395561
33.31260901439104,-87.52822926157104
33.18645095133793,-87.48394944822844
33.294657816041834,-87.45418024979615
33.22303099745754,-87.5760020527215
33.300357357065785,-87.50601577557967
33.22905938545124,-87.60737397822142
33.285289601173886,-87.50487073812947
33.312579541498785,-87.51214699376321
33.35729597964121,-87.48238865529703
33.2727917273385,-87.51758475588326
33.25114276807182,-87.50250494088195
33.295269630991505,-87.4977130828122
33.28378198847577,-87.54230960536171
33.245019044486575,-87.47077066211253
33.27331839713769,-87.55096828756142
33.23293507970624,-87.51758527142279
33.2276944669135,-87.52625903724356
33.27071985788793,-87.52788691816987
33.2930173849875,-87.44796744408865
33.32150867635962,-87.61645802457336
33.2027192868539,-87.52379907591745
33.839919085378874,-87.27072474925887
33.76974760459984,-87.29657398953255
33.760694082844786,-87.26609495753203
33.764948209925095,-87.41791857756168
33.839046514768505,-87.28042703902898
33.7867675855447,-87.32193056284605
31.306746683513126,-88.17375408198826
32.00926322426426,-87.26860974436595
34.058625395245166,-87.33572501632928
34.174010469295894,-87.34197850009589
61.13113887604836,-149.13858582842016
61.258524557996665,-149.14643802847993
61.183287076579354,-149.19396154381266
61.074896423421464,-149.10595285434383
61.087239203126494,-149.11407836087875
61.199096497289204,-149.20083853722727
61.115301936330475,-148.9931868292526
61.11101460521089,-149.1464762666925
61.13704338140016,-149.139128428684
61.129331641485,-149.11983483042917
61.1970112100058,-149.0964183375339
61.109340792938255,-149.18387058363595
61.14935848515059,-149.09309886183237
61.177210575081574,-149.09201216352042
61.11530441491675,-149.12823691614383
61.19506525658237,-149.0750651136044
61.17741815376553,-149.10654349876108
61.15223719366777,-149.03385931084085
61.14310959688183,-149.14123043352237
61.1241171259962,-149.0834054091639
61.20523946284768,-149.1022757821947
61.042244113177674,-149.06438906403596
61.09007227180132,-149.18421208778923
61.03005391100111,-149.14962842937527
61.09120125072943,-149.1210314859566
60.899850950543254,-159.8527537762298
60.878948580767535,-159.8276152635007
60.80151002241973,-145.80891794757585
64.79033798005626,-146.5469551545029
64.8029968668674,-146.4889803686219
64.71390449771559,-146.47738739517112
64.87608765118335,-146.60362050439062
64.84276054582561,-146.4639064099333
64.78879615815418,-146.54879012016218
64.82366660023122,-146.5823725795698
64.79951258689209,-146.54944127510868
58.436473095170264,-134.0810314257137
58.4209638595034,-134.1517370591093
58.485273350064304,-134.19006387896403
60.286350805060295,-151.6595078566132
60.272806605588876,-151.510257155038
60.26672660524166,-151.5079649376685
60.23374068313072,-151.52437821766483
60.3565767200103,-151.5689821742918
55.58589763548935,-130.9251808483758
57.68545740319119,-153.7916292019148
62.17646882202104,-163.37217169787152
62.377773838728324,-149.56710816669968
62.271579836630266,-149.56042291470808
62.36330928936367,-149.68098913081545
62.34151774533364,-149.5783534380962
62.318782795357905,-149.5447919596148
62.28316783608616,-149.54687961936793
62.356093025903576,-149.55145315720043
62.334223080834285,-149.61581716682738
62.339962160079864,-149.6231536465419
64.95752231732877,-163.98317534973827
69.34022140805818,-153.4331806774829
67.01964878654591,-159.71110991677864
55.79310567532312,-132.88864280542447
57.30801461500198,-135.26609746485448
63.798549668932665,-143.1779785057708
65.4452005407064,-151.40310765579827
35.30792532146229,-109.45386532140253
35.365697193823685,-109.4848674282028
35.34814727570355,-109.49951345258856
35.39824228314639,-109.53256580527143
35.314565106831466,-109.50834946177552
35.379034472931885,-109.47626083316824
31.901883243344766,-109.74571253035394
31.86450510700341,-109.67626333888545
31.785365934429134,-109.70812180136015
31.93206377705083,-109.78525998120269
31.92269978373039,-109.77040952202634
31.862107768433795,-109.70422927239603
31.816913445369774,-109.75423300303773
31.877514296379307,-109.79471997678277
31.83641687501206,-109.74365090330198
31.881208630104457,-109.79940105304726
35.81870931152985,-111.70587744985171
35.86393868607222,-111.79719859606078
35.77914580629626,-111.80824749029426
35.897234120592294,-111.71842184979488
35.81140611409347,-111.76637796124827
35.74380450858445,-111.879874145093
35.82002200725768,-111.82268063776104
35.696918894918745,-111.76141570112297
35.805626404527885,-111.81004646312704
35.842515132575244,-111.67491545049891
35.779149699710096,-111.85099722042878
35.883774296177556,-111.7568586493195
35.82073723452287,-111.82785752862083
33.835203987672145,-110.88194199765307
33.73688630364118,-110.8534442748819
33.83605291312451,-110.83737852640799
33.83355797023195,-110.7196109422709
33.816437899160164,-110.86029447353552
32.876692230255216,-109.83769020722485
32.90396466695119,-109.82081345372006
32.941140622933005,-109.84972478212708
33.16458235901124,-109.3843111603439
33.71604301483919,-113.98680737009096
33.36585455647229,-112.47564896101797
33.387031614816294,-112.425653203557
33.32813328266044,-112.46483566602802
33.39304541452817,-112.47984507485369
33.33589079289288,-112.36893373637199
33.34603684254593,-112.50339491480196
33.337419472293,-112.50609114937008
33.32440958906719,-112.40569224848606
33.35371849951552,-112.57304312573706
33.32065770332601,-112.44583767543924
33.39435380132439,-112.42701891916109
33.34297927346466,-112.50960003755694
33.32721376631904,-112.4779166738999
33.415878581307325,-112.4870938232392
33.373095475901984,-112.4424077892709
33.306914362838384,-112.52943396922558
33.348561220534684,-112.53765210574308
33.41257336854414,-112.42027697502353
33.3628040261295,-112.51932740111009
33.304596264305864,-112.46241496401889
33.38472112623143,-112.52988668490654
33.348686972029725,-112.50208388504703
33.33711756937336,-112.43324095315224
33.34068956083234,-112.54010890643217
33.30352285197382,-112.3439776610081
33.39083315580994,-112.42994835707538
33.232036606335164,-112.55545368946247
33.35753343619666,-112.48453768387118
33.32964725330464,-112.60518493529041
33.339613471952745,-112.44361224004085
33.370788638079375,-112.37417329536358
33.28653487394554,-112.49771628209959
33.35544677887914,-112.46408103408217
33.35778752674991,-112.53596217290362
33.32200924551932,-112.50772191940976
33.28540529848743,-112.53589128864063
33.29290528237383,-112.51491072140013
33.37423881295664,-112.49614181854196
33.2628452639197,-112.42676198735259
33.49564926848351,-112.58545131350012
33.37456266561949,-112.55408447339765
33.39498019383228,-112.4900504197378
33.462979503753594,-112.4213323955893
33.353384774642265,-112.45268920188987
33.3253917370963,-112.42342872214013
33.36779078306513,-112.48513277117404
33.29213266614671,-112.52988533849252
33.42260582850001,-112.52129293894626
33.384026728057705,-112.54595813505799
33.348702930683324,-112.56705457243048
33.4070217042909,-112.5413487999428
33.36715271319772,-112.45284829236016
33.37506536178974,-112.49598332730137
33.342905297478474,-112.45625765729584
33.38454022735774,-112.51547732007603
33.33352673388599,-112.4882999428536
33.320328311950725,-112.44761825021804
33.3982406535338,-112.39351788277158
33.38839202783374,-112.46190173860323
33.26298938657134,-112.46761293768354
33.39198621789117,-112.49207313147473
33.37411662559574,-112.52948520182012
33.40975423596636,-112.49093780983026
33.36564068819362,-112.59880849166824
33.34591895361482,-112.43775483921905
33.363510005526834,-112.58180667292673
33.39213392418888,-112.54050862184447
33.31634735518002,-112.52866044213509
33.36307630500826,-112.39274891341104
33.275724910238694,-112.53794306147091
33.37088075446176,-112.44046458106556
33.387934809342944,-112.48087696510359
33.30866528190451,-112.54173315822176
33.36579172194485,-112.48742805530581
33.28660990325438,-112.48571674199195
33.33385134792591,-112.52273630536614
33.35936361967655,-112.48828938703326
33.29858407810046,-112.35405315887961
33.41932162653621,-112.48379967687912
33.39397415088639,-112.43614354512852
33.39165310770704,-112.47448583621498
33.306902727590504,-112.52172280762356
33.39389863539379,-112.53838423766817
33.40056330304152,-112.43712500334618
33.46767000482844,-112.4441331539582
33.32388005922797,-112.34431955492286
33.29154011640898,-112.42806036311208
33.375751362918145,-112.43976478671226
33.305791512840855,-112.54724804809562
33.39445633818558,-112.44356139305592
33.40190585421104,-112.51649637416666
33.31531231054194,-112.49547087332923
33.426852758762145,-112.54065034302224
33.427953025326296,-112.44761361768654
33.299271529514186,-112.55095899099614
33.442686674594015,-112.51046824891962
33.32356194814658,-112.46310484496617
33.41294320057018,-112.45194190771278
33.35930153861718,-112.4541834122502
33.45416798262945,-112.38605341191774
33.32100090522732,-112.46898269429036
33.35405552619379,-112.5097943490903
33.385219040968636,-112.38906785587847
33.31136431824049,-112.50522653916535
33.31887382174726,-112.56762193015084
33.257206161776715,-112.48186205704503
33.36269475280662,-112.49409522430948
33.350338389085245,-112.53688060945069
33.347255414029995,-112.47496854604118
33.2903833637072,-112.40653209279068
33.27235238273161,-112.45284240135653
33.45397080393387,-112.51439708258651
33.316592471837346,-112.4979529650743
33.3751035601144,-112.55334441278515
33.36685021936543,-112.45111524954186
33.34615932031863,-112.53405222109208
33.492996203330485,-112.535359356287
33.3908278711135,-112.50272560196113
33.37201380822311,-112.44546562874417
33.340144159614155,-112.60049997698404
33.39059583123639,-112.49572783158436
33.332793817728906,-112.4659259456816
33.37254413155231,-112.51585569136053
33.34528960766945,-112.56605054266069
33.342975386071274,-112.44651040842032
33.307720341099426,-112.51264121105143
33.42682092160702,-112.4331349803942
33.34665596907524,-112.39509978189788
33.36671293650279,-112.54937259019665
33.36210770179738,-112.54815665482792
33.338535380249425,-112.48581497544528
33.35027080622432,-112.53031008304137
33.3481926783425,-112.51686804602447
33.360764110420895,-112.48966506201683
33.374589712884884,-112.53523530818049
33.31114342752939,-112.5623094757335
33.352284674844846,-112.48136640565471
33.477187602770016,-112.44897284502517
33.401664684861636,-112.45729030792587
33.39719475103197,-112.58447435350217
33.41311372634103,-112.55237774861831
33.38266708378695,-112.48091516347506
33.38767569954055,-112.4702455547758
33.36592820419955,-112.55473190434522
33.33850090450956,-112.45577152260702
33.37689893054999,-112.5370563840928
33.40679899271355,-112.44342947550358
33.31951897049738,-112.43071486274502
33.27642263055372,-112.4566304002212
33.37540550493597,-112.43122015903838
33.362196200201154,-112.4570916634851
33.36466424323309,-112.49941288970304
33.378812619886816,-112.43357594200666
33.37855953512161,-112.53909135635016
33.30060110950441,-112.45419763676966
33.269730839777985,-112.54081202835647
33.36674994722053,-112.46634136172788
33.333582424329656,-112.53900173539772
33.32292114701316,-112.53174526104026
33.30211170960429,-112.51706821272165
33.334098449544086,-112.54644815980713
33.40658680077195,-112.45786928895622
33.3223997934225,-112.51773424470315
33.45825044280813,-112.45548695941704
33.32370064803913,-112.46283879270112
33.372040427722474,-112.46805367125619
33.34844768297641,-112.48241128439201
33.33879973619575,-112.55153269268719
33.294055877251736,-112.48232889088668
33.37329720853903,-112.55795324577473
33.38709402668176,-112.48554394205964
33.351758156937386,-112.53618923774386
33.355459416828715,-112.53801726163084
33.211758670909276,-112.57170913337511
33.4070487649561,-112.44963431066466
33.325186058753204,-112.54067731013359
33.322946586033126,-112.49099628601563
33.27262571759554,-112.46609177888466
33.32318853576557,-112.46430814434682
33.33988484762387,-112.50999296074136
33.42389760898509,-112.52892650995018
33.35951789680487,-112.48353855243163
33.34817554642999,-112.57285724023787
33.45296174628056,-112.44191698214821
33.32699736691641,-112.56199437842537
33.43545173456838,-112.4816473537027
33.28278773264328,-112.37049876588652
33.28579913951573,-112.56559201296433
33.34741741185367,-112.49491811176279
33.316853400502524,-112.36606981528486
33.36538512670993,-112.5024474707666
33.32780542470249,-112.50237801106947
33.41899676603882,-112.44496047454012
33.35720188514235,-112.48273457956874
33.43540434204662,-112.50452432043416
33.22456454293928,-112.52401156124328
33.34366286163921,-112.55767746667931
33.30925018560456,-112.50760541234926
33.31231310918445,-112.51456028411559
33.306808529417744,-112.4628316516632
33.328822162045824,-112.50211326538906
33.30134238206805,-112.42500468861972
33.37030015419302,-112.52411598334581
33.41207285003767,-112.51708523461588
33.36328636870934,-112.47555427265662
33.32220808994498,-112.46383040230776
33.25123692188289,-112.52169309957735
33.32066597811158,-112.52485280104544
33.42235145840433,-112.42405978909187
33.34921456466531,-112.49665034939429
33.42992336335498,-112.49308926971452
33.31705899687007,-112.61234791194188
33.373389120657265,-112.49397750442
33.37134828768832,-112.47324226694184
33.29687646301233,-112.50734976317639
33.360136442463336,-112.5418032510616
33.356619231158064,-112.51435330955456
33.33065170286444,-112.52552703418824
33.410304376704495,-112.48198387513244
33.337591392064105,-112.64066873069044
33.25585876961996,-112.4874136397382
33.39519381387403,-112.53758311048301
33.40066170830318,-112.49766062681734
33.33289897053648,-112.55156174785783
33.32891442076489,-112.53536769863545
33.242761651685996,-112.44678280268057
33.36772828090671,-112.5106466191949
33.410787374823656,-112.47176831458633
33.33192226440854,-112.42699005866888
33.40965097238199,-112.50790625066257
33.37523574054446,-112.42483588275815
33.332248930792964,-112.48142540359842
33.38450714607684,-112.48718592394637
33.34274911056568,-112.45923851344695
33.28691621899077,-112.49073007694243
33.3537786734424,-112.45742062150356
33.244103260965545,-112.49455146099
33.352583258709394,-112.4221510306915
33.34356791073855,-112.54111301927524
33.32671014868281,-112.49443511079862
33.302586578611724,-112.5073478575088
33.37368897934802,-112.45264025059514
33.32751566668052,-112.49490343950909
