Longitude,Latitude
-95.47431158523604,30.02198197244704
-95.46747105604265,30.02121115107566
-95.45771906797376,30.019903585077955
-95.45923215135058,30.02458956156716
-95.44500155800345,30.01913763440429
-95.45020322409881,30.01828026829958
-95.44802594927555,30.022867598086403
-95.44863452575458,30.025608675945968
-95.44793080655622,30.025774099123712
-95.450787951303,30.025960841283176
-95.44678967772327,30.025994751244014
-95.43985512817349,30.02449932106217
-95.43540233253167,30.02449343635972
-95.44033728585782,30.02561390915017
-95.43660853106728,30.022070495634406
-95.43730035189523,30.021728590444393
-95.43820024520302,30.02269325273937
-95.44027373673421,30.023215302717844
-95.43862558813905,30.025763866571992
-95.43789879654375,30.018167458502468
-95.43853365057483,30.019615616020474
-95.4419507696353,30.020567530218553
-95.44162117285282,30.025819329913656
-95.43795328855855,30.023283201754623
-95.4307875846277,30.018463168964686
-95.42729284021014,30.022084551935468
-95.42854974534927,30.0232388343988
-95.424805654965,30.024960916946444
-95.41952379936855,30.01889100253911
-95.42041748965627,30.024300219509556
-95.42256912377508,30.02488144615879
-95.42167220376275,30.0215980556295
-95.42106845323285,30.023097040609155
-95.41927357660633,30.019346529353918
-95.4188720568738,30.02178117290211
-95.41884202255041,30.018582778891133
-95.41827207334819,30.024325797332267
-95.41177162319887,30.021119540301516
-95.40737014345423,30.023298598372637
-95.39483502034207,30.025826001492558
-95.39046413551243,30.01942887313835
-95.39053083224078,30.02388275270664
-95.37715420889431,30.025052927683657
-95.37556736466132,30.02518390072442
-95.31560501760005,30.024919688897782
-95.31302815672205,30.023168582082565
-95.30421297808012,30.023694775182644
-95.10640068669045,30.02497513889899
-95.10543482056268,30.018573806429945
-95.79671848020887,30.014502964102327
-95.80108101766456,30.01367559083269
-95.80095317727938,30.017619262135565
-95.79601947796469,30.01095152061429
-95.78618892280798,30.009848254273514
-95.7491878097192,30.01360489529938
-95.74152679493831,30.009663984909295
-95.73791617812257,30.0098582241155
-95.64997489558006,30.015726930629974
-95.62036299312936,30.010865101842683
-95.62238511271886,30.014182517094778
-95.62189824633352,30.011423175144895
-95.61671449986689,30.017471068496803
-95.60414889095297,30.01063360455078
-95.60577611830418,30.012502236252157
-95.59375883129971,30.010648007813497
-95.57600514410004,30.013896459145233
-95.5749950790195,30.010536767475923
-95.56288537811709,30.010678430341212
-95.56204114497915,30.01359381069658
-95.56102583010069,30.013718569627724
-95.56681623765627,30.017466980067194
-95.5560704538067,30.013871411020624
-95.55373969275816,30.015884229581918
-95.55749614399447,30.014038206714705
-95.56003633346329,30.01612448569202
-95.55317698535342,30.01765580546796
-95.55032857748583,30.017688390338858
-95.54554260115192,30.010003100547888
-95.54774111090529,30.01139146464768
-95.54902061293276,30.016516471889375
-95.53808024466824,30.012950026224523
-95.53746869691706,30.017136243944712
-95.5422011825968,30.01685936425345
-95.5422671729445,30.016464921944205
-95.5347411264159,30.009505912512243
-95.53443695399196,30.00947053222768
-95.52218892926336,30.009950531779356
-95.52115914002646,30.010898768807376
-95.52644712068648,30.01664591162901
-95.51357441923378,30.016100962504144
-95.5108133316988,30.017627170900727
-95.51851620207903,30.013411980357606
-95.50843311328994,30.00944346124347
-95.51015297430698,30.017544418004345
-95.494325259836,30.011197646194535
-95.49496586289332,30.009461908466907
-95.49152116791828,30.012465479159076
-95.47888416589018,30.015643560408144
-95.47208417263792,30.010990357687067
-95.47606228970672,30.0161312140457
-95.46929547665566,30.014645430790736
-95.46988827397884,30.013278426327027
-95.46487234139103,30.01013389850901
-95.46320620380773,30.014457931643015
-95.46061899043202,30.01151482249806
-95.46292398196826,30.015025308747422
-95.4576301189791,30.013604958951053
-95.45986554177142,30.012535389695678
-95.45476851444867,30.015393754189308
-95.44653073761931,30.015071410664767
-95.443998462055,30.01129639938221
-95.4443724788863,30.010652148648354
-95.45030527928509,30.014528041367637
-95.45010960663852,30.016577104208185
-95.43687454618437,30.013877700228907
-95.43211097972198,30.012200209140367
-95.41242458081378,30.01339004853715
-95.39119680764556,30.013813723829216
-95.32399068419498,30.01592968528958
-95.32435123040469,30.012700124888234
-95.32227110680856,30.014641698125253
-95.31622918390963,30.00982630971386
-95.31179590894867,30.01163607992026
-95.31196375617593,30.013269683457533
-95.31342220050877,30.011772672277363
-95.31741272586436,30.01388494869566
-95.31161498773338,30.010740203698813
-95.30746444142406,30.01743142215114
-95.30649225071592,30.013026167981966
-95.30732386203377,30.014224795162697
-95.30226698989169,30.016799954816815
-95.30816156338935,30.014620401550626
-95.30943363549771,30.01759509375653
-95.3010893574583,30.012376015204527
-95.29766015221269,30.011929861147287
-95.29988637839311,30.009563058376628
-95.29415270301209,30.01629429737685
-95.29551680602725,30.014908482952723
-95.29802686853449,30.01293037587196
-95.16950860247252,30.010817347445137
-95.17209875962706,30.01699262336116
-95.16534537824697,30.01323963955517
-95.15548974451693,30.01579601355924
-95.11765084928587,30.010088839852845
-95.1139568778112,30.01615273428835
-95.10670802671827,30.010086725258212
-95.10311639289236,30.009818240952626
-95.75981132401463,30.00173503461771
-95.75891685979319,30.005463258845335
-95.75172328160214,30.003410533922825
-95.74776994185162,30.00276634272606
-95.73682193813481,30.004355065882887
-95.73542045745398,30.00763232260147
-95.74320320526118,30.007064389067413
-95.72770370398537,30.007136927395766
-95.72762099551876,30.00859255051479
-95.6501323618059,30.005876487546505
-95.63867412267386,30.001222311189732
-95.64187205607027,30.007671416662667
-95.63311215693382,30.00373885569581
-95.622723550461,30.00393471194866
-95.61569581454795,30.002738900434366
-95.61785557316978,30.00135386168025
-95.60243899682881,30.00921856421887
-95.60494578404194,30.003559748071385
-95.594189158851,30.003617877617874
-95.59792178852986,30.00474291039966
-95.57135350216089,30.00637310049544
-95.57653594245245,30.006579465709443
-95.56581899265902,30.006291123046193
-95.56122918710179,30.00353018030391
-95.56385948040433,30.00207894962011
-95.55830848153867,30.00322700771957
-95.55637457906705,30.002992142240736
-95.55255906333745,30.003757363618746
-95.55501964621224,30.00487269527592
-95.55788291332757,30.006630524177275
-95.54691842677659,30.00257353378847
-95.55047361355285,30.007873682448395
-95.54547814457916,30.002223616396318
-95.5465911786205,30.00169584829054
-95.5385967692428,30.00385570543249
-95.54270100133888,30.006380520931828
-95.5434958052043,30.008197214985007
-95.52959299141426,30.002765772212392
-95.53341900050029,30.007096249078852
-95.52854392930888,30.002670332942916
-95.5221027150536,30.00444241565365
-95.52358977934767,30.001433996339756
-95.51513604693949,30.001967427239464
-95.51563274545433,30.002749435511202
-95.51471674017728,30.002322378243957
-95.51030488080184,30.006474494633345
-95.49813566385045,30.006415437956655
-95.48861259578513,30.005127230113757
-95.48997529257343,30.006407189630693
-95.48637975776589,30.00290010618169
-95.49056403018182,30.004851932107705
-95.48055385967515,30.00617512729324
-95.47157761830867,30.002607829629458
-95.47196941439594,30.00416133961618
-95.46371818060601,30.002698875447408
-95.46382416815284,30.00529349214694
-95.46415596024927,30.004291153346554
-95.45986608024118,30.00899851862333
-95.45661854881239,30.004757864560894
-95.45865224969921,30.00197685717683
-95.45913013389213,30.00914463658295
-95.44546519437154,30.004478825140257
-95.44469258743322,30.002164183766705
-95.44095183528091,30.00933935727278
-95.43718046611052,30.002417670509974
-95.44226625962023,30.00286465609922
-95.43168337015737,30.0092639990755
-95.43366259992182,30.007648673258817
-95.42579097541875,30.006309702063348
-95.42399730673692,30.007050506274904
-95.42165720653414,30.00686419044585
-95.42604582535624,30.001361926762378
-95.424415555246,30.007280561309926
-95.41811002697308,30.00793747190283
-95.41205316713932,30.003039077634337
-95.4132355262077,30.009066424834238
-95.41668663083,30.006777709498984
-95.41623002136448,30.00336850867205
-95.40672177272022,30.005631753388013
-95.40790568314424,30.009274317211375
-95.38934867020551,30.009365778112564
-95.39009858402883,30.007092582822725
-95.37867419362428,30.006303420985574
-95.3829778452151,30.00620859298948
-95.38253497529328,30.0063456058286
-95.32381954187471,30.002548708076358
-95.32617175261046,30.004291262424452
-95.31521461692991,30.00417932933527
-95.31641850233093,30.005269653382605
-95.31272153448545,30.003678228651907
-95.31732670627079,30.00593937010843
-95.31545198092793,30.007866495482688
-95.30412603272104,30.009144483380815
-95.30954514042779,30.00903245912726
-95.30682767915606,30.008025967642638
-95.31015832620744,30.008133441175676
-95.30604058001795,30.00326407252639
-95.3012987064676,30.003326547647276
-95.29958668640738,30.00904225232278
-95.29870975714717,30.003784314003703
-95.29947528995686,30.0024302919064
-95.29781033795997,30.003600032379456
-95.30080800060404,30.0062602937479
-95.29001785063413,30.006527862810234
-95.28952886701907,30.003034875276743
-95.29348625799287,30.008173945167577
-95.28711284967737,30.006142506384613
-95.28860143673069,30.004482219928526
-95.27513712174607,30.007289565030398
-95.2724638305383,30.006672698198983
-95.1963069009233,30.008223790375077
-95.19784836601275,30.004783273743985
-95.19277835028959,30.004180382128826
-95.19095563802819,30.001182930411833
-95.18637028228655,30.001236670059125
-95.18613467757403,30.00198677035543
-95.18654395121929,30.007897163586847
-95.18138153693798,30.002963696932458
-95.18168860075751,30.007080655064563
-95.18287271169471,30.005272169393578
-95.17461572764249,30.00781887859055
-95.17121198434003,30.006084670033328
-95.17186716819528,30.00497959998146
-95.16630254726856,30.002108685597545
-95.16536262965158,30.009410874989133
-95.16128861359424,30.0082659414974
-95.15797876348438,30.005662837373567
-95.16028734094179,30.003078668294776
-95.14607356110409,30.0040960196028
-95.14953143641424,30.00319995921898
-95.75977803085391,30.000741416155165
-95.75494579584866,29.993213479291907
-95.74462514009971,29.996525497151346
-95.74647411208451,30.000128500946627
-95.74599123714795,29.99872121843636
-95.7411336405501,29.992969344198073
-95.73941636177501,29.995511691579175
-95.73680907255748,29.99445114370159
-95.73152539133538,29.996423949027395
-95.72979543916917,29.99463219125054
-95.72827695608464,30.000671283485378
-95.73023799553125,29.99295864777957
-95.70690183794751,29.998249464467946
-95.70815227227189,29.993482130903427
-95.70753729668385,29.994424216406006
-95.69427986461939,29.996405570462983
-95.68970674204819,29.993291397257675
-95.67741567179607,29.999941977911977
-95.66907910706777,30.000695264343285
-95.65653786404104,30.00005950534166
-95.6582391005309,29.996449346130266
-95.64670082014597,29.99395659988157
-95.6398937284276,29.999623347421082
-95.63965379210022,29.994480773956806
-95.63556253450423,29.994703344378408
-95.62875259036107,29.99799849586678
-95.6305340241629,29.995090116745118
-95.6287076107762,29.99644308841827
-95.62677580285116,30.000430676103992
-95.62524405766938,29.998903088890632
-95.61800345929812,29.994669086861748
-95.61703318680306,29.99927048088905
-95.61358002795241,29.9965846952723
-95.61781271985366,29.99909253423918
-95.60949543389414,29.996877865749195
-95.60888190002473,29.999937111704913
-95.60986122168275,30.000231027248685
-95.59405211737392,29.99643242386069
-95.5948481698104,29.995618503262804
-95.59394604864568,29.997753537084996
-95.60063473105686,29.993987289678117
-95.58654457798772,29.994955533760105
-95.59044380996305,29.99763863044131
-95.587688671069,29.994356326599867
-95.58746111586576,29.995748018352295
-95.58483699678408,29.99388823343085
-95.58528407152578,29.995203143582795
-95.57626687650085,29.997997663955847
-95.57390687525397,29.997089971199948
-95.57051087486848,29.99312021586549
-95.57227670337278,29.99350868231387
-95.57325411095566,29.99389523336958
-95.56839096935066,29.998334014088634
-95.56640658639319,29.993360675672
-95.56643615719896,29.99528926056394
-95.55298068841934,29.99675739169116
-95.55613053495571,29.996847434322135
-95.54600694240287,29.99948968606162
-95.5482087017417,29.993986342322117
-95.54834054082379,29.99890318049258
-95.54115704884353,30.000298137328162
-95.5391633927289,29.997033721288844
-95.54168352163424,29.99479437200357
-95.53084561157888,29.999509563228518
-95.53300217215187,29.996396203312443
-95.5311640678961,29.99790217886487
-95.50062382000057,29.993932107483996
-95.49479967717123,29.99623774696373
-95.49825415741512,29.994754353910633
-95.48862968907466,29.997115599855228
-95.48958362826053,29.997012153537177
-95.48740936847867,29.9985685075876
-95.4930034453483,29.999242882800406
-95.47923075241633,29.99787211595969
-95.48462400536768,29.99478976931263
-95.4849939700993,30.000079042836223
-95.47279388771831,30.000943911487653
-95.47694535215888,29.99330385595843
-95.4645344518845,29.99345829346514
-95.46455086132461,29.992830999164887
-95.46541982311541,29.99849784371714
-95.45213825987989,29.995765454652098
-95.43613067545178,29.99740353437531
-95.43653436577205,29.998249841587263
-95.4382541670192,29.998696571837367
-95.43478149768353,29.997636854726334
-95.4277805779378,29.997437877124806
-95.42695973240616,29.997493497897647
-95.4197108150037,29.993343437668457
-95.421187538621,29.99811209404501
-95.41941238711162,29.99734807744269
-95.41337948786186,29.999708096936452
-95.41400980883385,29.998178476507242
-95.41213808860677,29.995234406471162
-95.41841311753447,29.995746999095353
-95.4138804772085,29.995915665597042
-95.415196181654,29.99307290222304
-95.41371176977583,29.998911649033282
-95.41316622814008,29.99787168321769
-95.40592751490445,29.99456405733566
-95.4095176783251,29.997482815324165
-95.4102385971884,29.99315920348662
-95.40683123831332,29.99842069144274
-95.40543765460849,29.999845035795175
-95.40972568239911,29.999418670941196
-95.31659389075999,29.995646062929477
-95.30082514791329,29.99660746720578
-95.29183416904498,29.992988578740853
-95.29273116227617,29.99287165162701
-95.27610973834112,29.99293363139046
-95.2742911986967,29.99672416795905
-95.25234724697275,29.99461781737885
-95.19687736996786,29.997260750153774
-95.19389150867232,29.998047856232045
-95.19251398659611,29.999424900882154
-95.18784249102453,29.99419927945314
-95.1871549011918,29.995736646273887
-95.18665233561292,29.995698877949458
-95.17746784315666,29.997057545273677
-95.18380654295359,29.998633982494166
-95.18326065248213,29.993724913101193
-95.17803507899643,29.99553234057836
-95.1728492745834,29.993831976036237
-95.17124969987256,29.998787136579153
-95.17687206893869,29.998968718205102
-95.1613696826212,29.993882549073266
-95.16465697184745,29.99757464360819
-95.15415237083674,29.999846773042314
-95.15218272343458,29.993267932418174
-95.15867887787094,29.996096713614378
-95.1447828833259,29.99884193873301
-95.14833608876688,30.00002560407126
-95.14405256357306,29.9984816210567
-95.1503998698997,29.999700575092447
-95.14286591478097,30.000217694894655
-95.13994643669305,29.99289975713989
-95.74871443587375,29.99217071954996
-95.73559963469772,29.984856129670558
-95.73682282127716,29.990882385390062
-95.73220617728877,29.990391284205653
-95.73423120208717,29.98787167834893
-95.73288599398974,29.987074343643982
-95.72852129541698,29.9919241260434
-95.71929106777239,29.991448880745097
-95.71145416984199,29.98698718070506
-95.70496651199997,29.991513718664574
-95.7060712874477,29.988920286927364
-95.70858541618583,29.986795886523378
-95.70559962593819,29.986854867259165
-95.69839326687034,29.98507453201208
-95.70086877716834,29.992006178649742
-95.69994906700819,29.98763535316011
-95.69135797019621,29.985877242008478
-95.68473831137281,29.98921558465485
-95.67119890510396,29.992042313309426
-95.6702302789875,29.989006916809895
-95.67472949190523,29.988601940103536
-95.6527850785319,29.99160537598647
-95.65439715188455,29.989508644708465
-95.64857510064847,29.985792747214166
-95.64804276075948,29.985000147678175
-95.64293801023032,29.987363839909072
-95.63688515719085,29.987000174825695
-95.6375111513844,29.990216735932847
-95.64347694343827,29.986505246133476
-95.63334455443633,29.990988903009168
-95.6306362777067,29.987413075828147
-95.63035147127076,29.987921053812457
-95.62417923661103,29.986369395813185
-95.62213885682972,29.98678957089728
-95.61302167267108,29.988551327858925
-95.61867243875267,29.98863036232861
-95.6070336547485,29.99227129806094
-95.60938701262398,29.986041189749383
-95.60529022957996,29.984686549707455
-95.5971037002852,29.987910033023308
-95.59592299351459,29.988494958044928
-95.59973667824408,29.988400066980038
-95.58600950461152,29.99250217053329
-95.59344841835397,29.98908076193149
-95.59369238807987,29.99010564458105
-95.563622941926,29.988467591353594
-95.55227755217196,29.98468477285041
-95.5494193329003,29.985828902704757
-95.53514275824138,29.98478299723389
-95.52093875394989,29.989855492733348
-95.51880427579118,29.99216388664879
-95.52108403647941,29.988006467732987
-95.51201554789488,29.991572422102927
-95.51662256800662,29.98984118631257
-95.51851924160873,29.985388453545998
-95.51285023606279,29.98995214272515
-95.51478887149445,29.986931027770865
-95.48884787647833,29.989255814793804
-95.49064127396223,29.986523911026733
-95.49264501904979,29.99050191178309
-95.47824304857707,29.992277528225067
-95.48219475016671,29.990008634270954
-95.48496268399593,29.988563349557978
-95.47321753461928,29.98493446348412
-95.47178928303464,29.988277127726313
-95.4672118986585,29.99227133725431
-95.4347854153642,29.987720744011934
-95.43356622565014,29.991668913284553
-95.4292178095798,29.99114711400086
-95.43487963746561,29.99010334476294
-95.41496985533891,29.984685720160577
-95.41622247027935,29.990230935128384
-95.41016343490898,29.984549527961846
-95.40756927697733,29.986943904176922
-95.4103874566966,29.986019441948727
-95.40452365720407,29.986657363429746
-95.27339745861043,29.984564194273975
-95.27344474996248,29.985577150456187
-95.27383388205102,29.992004356847513
-95.27593315904866,29.98652094302559
-95.27004516261836,29.989503240286755
-95.26634791657523,29.989344858665504
-95.26851975119585,29.992370222678876
-95.25666558121743,29.98610106272088
-95.24420346172522,29.992156440927427
-95.20455394304557,29.987526855031007
-95.19704593783335,29.990355445548232
-95.19405979160736,29.990797126087795
-95.19449501370858,29.985149907290275
-95.19016817026554,29.987739243184787
-95.19282624070934,29.98813126993333
-95.1906628037068,29.99101208893132
-95.18805824495541,29.991752906910886
-95.19083757760032,29.986609237712443
-95.18280240500917,29.989135046957234
-95.17890374698851,29.984719158748693
-95.18021912623772,29.98448459419918
-95.1835907510391,29.98616466984716
-95.17156274963862,29.99191643342147
-95.17145468129677,29.98612291596096
-95.17324382497327,29.98545622798598
-95.16284772985516,29.987332439476123
-95.1686751097859,29.987404444350513
-95.16549981874785,29.987864841222308
-95.15320279722266,29.9891750807134
-95.15586047203331,29.988136780360676
-95.15159982046848,29.992160754737178
-95.14677377133941,29.98803351051438
-95.15033482894344,29.986040729154897
-95.13633660731051,29.991466395967947
-95.72071204422456,29.977022371196266
-95.71893489931392,29.97612953419784
-95.7225537943291,29.98336230849244
-95.72653080153387,29.979914593618084
-95.7149284930255,29.976364168561986
-95.70995496736485,29.97876940303163
-95.7059917290453,29.97668556006823
-95.70365827331297,29.976501960043393
-95.69760092790077,29.982101462344698
-95.6943706059175,29.983406632065318
-95.69724790641217,29.98314088958629
-95.69384359919911,29.978296356860994
-95.69027448591082,29.98180748362123
-95.68740013880296,29.98126688071827
-95.67902188537535,29.97940372399674
-95.68311853799122,29.979354311414433
-95.67815844289215,29.980463064481405
-95.68210219757776,29.984323411259567
-95.67544538144205,29.982970015784126
-95.67664964431435,29.978543944660846
-95.67285651475734,29.981310107706108
-95.66323449950033,29.980971111691723
-95.66259587943158,29.98035536446894
-95.66484280911804,29.98108344514638
-95.65442080908805,29.976635335473112
-95.64881036579823,29.978859367011204
-95.63678002830501,29.979253992398444
-95.62731372820964,29.98311412453614
-95.634606063148,29.979491686901145
-95.61996231379548,29.976452646315806
-95.62075485597406,29.976520892585835
-95.61333255032172,29.98345352677118
-95.60866063993147,29.980203520875328
-95.60759753862922,29.984131445141312
-95.60253400533351,29.97654465715763
-95.60496505879568,29.977904363099206
-95.60748591363443,29.98075069769639
-95.60037367198814,29.97981530409902
-95.59939235407327,29.979533057665368
-95.59576496880534,29.982239937942648
-95.59575685549417,29.981603825958732
-95.58879337591046,29.980075185504262
-95.59064878137748,29.98330121236347
-95.55267742662208,29.97639934460078
-95.55345683033197,29.979919511929527
-95.55564392018701,29.982255723817953
-95.55945346479008,29.977060951426132
-95.55399871640256,29.97818521852989
-95.54594480481424,29.97826130549954
-95.5514368626246,29.983874923536256
-95.54802255858795,29.97613774882868
-95.53793837155398,29.982502189800282
-95.54075509796859,29.980055735893604
-95.53886384285795,29.976094479832632
-95.53904744099108,29.982055129503397
-95.53641355767233,29.981591683927718
-95.53136287658566,29.976678748654784
-95.52543650076397,29.983803399788364
-95.52109409019974,29.98199196612154
-95.51068200951765,29.98416392490466
-95.51776804088173,29.978254590800372
-95.5150543982757,29.981541926945145
-95.50636299526157,29.98216654206088
-95.50594210117946,29.977082402500763
-95.50759378130697,29.980347894193415
-95.50793224197551,29.980113610946173
-95.5067463211849,29.9777093847226
-95.51000398890406,29.9806896923082
-95.4991747806158,29.982376998102154
-95.48662306670111,29.983077147281307
-95.48779185615655,29.977070839446164
-95.48553787227465,29.982332581000886
-95.48691637367831,29.98226141355275
-95.47904214079561,29.9789379161506
-95.48238447800058,29.976509478078164
-95.48057806672519,29.979106071072188
-95.47841095638726,29.98371797894425
-95.48188844623317,29.976139500235806
-95.48438386341023,29.976395368336387
-95.47114314550042,29.97980166923062
-95.47415297906902,29.982230451309515
-95.47513300229261,29.976232578914395
-95.44731682252724,29.97790571720798
-95.4444814337014,29.98026488278154
-95.44583945046223,29.976297504011843
-95.43892363905216,29.9816702308424
-95.436586323125,29.980959318659146
-95.44155988256378,29.981064869234793
-95.43042433355214,29.980931394286248
-95.43076627933303,29.980655076279973
-95.43399481704147,29.982934554880725
-95.4289328790692,29.97838068911093
-95.4282265324814,29.98334360754023
-95.42909446657225,29.977228530601455
-95.40724060467642,29.977038140777402
-95.40235967537025,29.97925445079701
-95.40591204479219,29.98357747692628
-95.25235561687384,29.981668722591863
-95.25645575455114,29.979601636742704
-95.25861006274143,29.980431898117086
-95.25382078171475,29.98276742545136
-95.25124926907071,29.982662625938623
-95.2494799443375,29.983333836629818
-95.24725378226344,29.984128740621678
-95.20992784305236,29.97847808604752
-95.19408078151713,29.976240957199025
-95.19948482120874,29.97849485418808
-95.19377283181736,29.98436163481047
-95.196064985675,29.976116175641085
-95.19391048291732,29.983050704432177
-95.18553309408591,29.977693477439782
-95.19224347327241,29.982478938505427
-95.18688666013115,29.978923235492832
-95.18673804603922,29.97982862203422
-95.18423012888773,29.97806222132569
-95.1791000868874,29.98182035516993
-95.18100931932295,29.976177752839572
-95.18078492693267,29.977433538985682
-95.18112502131197,29.98225036124578
-95.17358670215111,29.976542841451124
-95.17026815900637,29.976842907306082
-95.1706433638604,29.98089242832818
-95.16896111642387,29.983457729097918
-95.17521402753236,29.983497340202938
-95.17347535429582,29.97887041120035
-95.17358112945632,29.97679032402227
-95.16400202583057,29.978359172565945
-95.167794292359,29.984305223111352
-95.16072800500932,29.98353301633981
-95.16203926195224,29.98153792704598
-95.16279047728722,29.980037198622142
-95.1622551903122,29.984304484869647
-95.1564523596046,29.97886655905816
-95.15507040563922,29.982570652011045
-95.15321662958566,29.97907271569591
-95.15572505963843,29.97709548379378
-95.15047638360836,29.984351368530795
-95.14546127890162,29.976391546629262
-95.14463085731995,29.98414046651026
-95.13792505323444,29.97823484596939
-95.1410684955137,29.984362050982718
-95.11539426422691,29.981548517741697
-95.09848751807046,29.979106755425978
-95.7116095719951,29.972088397778407
-95.71574913991789,29.97426454065418
-95.7099932704596,29.97030703402096
-95.70645478101835,29.975879652453006
-95.70244923728315,29.974873458015423
-95.70901542996981,29.97467977014547
-95.69632236707434,29.974378999784474
-95.69225080077528,29.967951072428544
-95.67880326900033,29.96792105096682
-95.67188375319608,29.97195614961416
-95.67524136656945,29.969323284897257
-95.67545029961606,29.96800683734994
-95.67700680440153,29.968353918017574
-95.66840420475415,29.9698453478679
-95.6678529000372,29.971088770074584
-95.66559922951183,29.967826149592685
-95.65787906308276,29.96848090929587
-95.65378282555274,29.971613972801766
